street_id,line_id,voltage,current_in,current_out,leakage_current,load_kw,power_factor,temperature_c,humidity,time_slot,fault
110,39,233.82,8.05,8.16,0.11,1.91,0.99,50.74,79.72,2025-01-01 20:50:00,NORMAL
115,20,241.07,13.11,14.06,0.95,3.39,0.93,28.6,52.46,2025-01-01 20:55:00,NORMAL
196,33,236.62,11.2,11.11,0.09,2.63,0.93,49.94,51.99,2025-01-01 21:00:00,NORMAL
172,14,251.58,14.38,14.07,0.31,3.54,0.86,42.26,83.27,2025-01-01 21:05:00,NORMAL
158,36,210.62,6.79,6.55,0.24,1.38,0.73,28.0,85.59,2025-01-01 21:10:00,NORMAL
169,17,231.27,10.63,11.22,0.59,2.59,0.9,41.5,77.91,2025-01-01 21:15:00,NORMAL
179,21,216.56,9.13,8.16,0.97,1.77,0.74,50.81,75.43,2025-01-01 21:20:00,NORMAL
192,46,228.27,10.04,10.77,0.73,2.46,0.77,31.08,63.49,2025-01-01 21:25:00,NORMAL
102,16,230.02,13.7,13.87,0.17,3.19,0.91,24.03,50.3,2025-01-01 21:30:00,NORMAL
119,46,252.8,6.52,6.83,0.31,1.73,0.9,24.37,44.44,2025-01-01 21:35:00,NORMAL
158,16,229.4,8.85,9.19,0.34,2.11,0.79,25.13,38.42,2025-01-01 21:40:00,NORMAL
135,20,229.22,8.5,9.39,0.89,2.15,0.93,53.01,73.69,2025-01-01 21:45:00,NORMAL
118,29,240.05,8.86,8.63,0.23,2.07,0.98,51.13,76.62,2025-01-01 21:50:00,NORMAL
189,28,229.47,5.78,4.87,0.91,1.12,0.86,31.18,51.52,2025-01-01 21:55:00,NORMAL
166,8,248.31,12.57,12.45,0.12,3.09,0.9,41.76,30.36,2025-01-01 22:00:00,NORMAL
118,24,236.7,12.65,12.95,0.3,3.07,0.78,25.31,86.32,2025-01-01 22:05:00,NORMAL
119,3,238.29,11.16,10.26,0.9,2.44,0.99,35.28,56.23,2025-01-01 22:10:00,NORMAL
195,25,211.32,7.32,6.7,0.62,1.42,0.78,35.05,88.48,2025-01-01 22:15:00,NORMAL
170,19,249.85,10.56,10.78,0.22,2.69,0.97,49.49,70.64,2025-01-01 22:20:00,NORMAL
151,33,223.44,11.73,11.37,0.36,2.54,0.98,62.67,37.44,2025-01-01 22:25:00,NORMAL
132,2,229.9,10.78,10.04,0.74,2.31,0.92,28.59,49.62,2025-01-01 22:30:00,NORMAL
139,15,223.47,9.9,10.15,0.25,2.27,0.94,32.57,69.42,2025-01-01 22:35:00,NORMAL
138,22,219.76,12.82,12.56,0.26,2.76,0.84,49.1,68.96,2025-01-01 22:40:00,NORMAL
181,10,217.98,8.58,8.57,0.01,1.87,0.98,23.4,43.92,2025-01-01 22:45:00,NORMAL
100,18,231.03,9.66,10.06,0.4,2.32,0.92,31.28,40.61,2025-01-01 22:50:00,NORMAL
110,22,210.3,11.25,10.97,0.28,2.31,0.8,57.85,46.61,2025-01-01 22:55:00,NORMAL
191,46,227.57,10.64,10.22,0.42,2.33,0.71,63.35,77.21,2025-01-01 23:00:00,NORMAL
156,49,240.58,11.12,10.9,0.22,2.62,0.86,31.03,44.51,2025-01-01 23:05:00,NORMAL
188,27,236.32,11.07,11.28,0.21,2.67,0.95,32.6,72.11,2025-01-01 23:10:00,NORMAL
149,13,234.32,11.05,9.8,1.25,2.3,0.96,55.05,82.2,2025-01-01 23:15:00,LEAKAGE_WARNING
122,33,221.05,9.27,9.31,0.04,2.06,0.95,59.38,53.5,2025-01-01 23:20:00,NORMAL
130,5,214.14,8.6,8.12,0.48,1.74,0.76,40.42,30.42,2025-01-01 23:25:00,NORMAL
193,26,240.42,10.27,9.67,0.6,2.32,0.83,34.4,38.52,2025-01-01 23:30:00,NORMAL
141,13,225.51,13.02,14.07,1.05,3.17,0.88,52.55,48.71,2025-01-01 23:35:00,LEAKAGE_WARNING
198,27,229.17,9.95,9.34,0.61,2.14,0.9,49.76,41.4,2025-01-01 23:40:00,NORMAL
106,14,228.02,11.2,11.0,0.2,2.51,0.8,43.85,47.37,2025-01-01 23:45:00,NORMAL
115,24,236.72,10.22,10.15,0.07,2.4,0.91,71.94,62.64,2025-01-01 23:50:00,NORMAL
189,3,248.43,14.07,13.93,0.14,3.46,0.88,48.12,31.26,2025-01-01 23:55:00,NORMAL
159,47,244.62,9.72,9.23,0.49,2.26,0.87,27.33,33.86,2025-01-02 00:00:00,NORMAL
101,49,206.68,11.21,12.15,0.94,2.51,0.9,50.71,81.34,2025-01-02 00:05:00,NORMAL
100,30,226.91,8.56,8.34,0.22,1.89,0.88,34.14,61.34,2025-01-02 00:10:00,NORMAL
147,35,216.53,7.76,7.34,0.42,1.59,0.75,41.88,86.13,2025-01-02 00:15:00,NORMAL
111,48,239.38,9.99,8.71,1.28,2.08,0.96,55.92,30.2,2025-01-02 00:20:00,LEAKAGE_WARNING
168,14,230.04,12.36,12.84,0.48,2.95,0.77,57.35,30.01,2025-01-02 00:25:00,NORMAL
136,12,236.06,11.27,10.85,0.42,2.56,0.92,0.19,74.38,2025-01-02 00:30:00,NORMAL
131,28,226.06,5.83,5.87,0.04,1.33,0.75,35.88,58.58,2025-01-02 00:35:00,NORMAL
108,44,219.61,11.47,11.03,0.44,2.42,0.9,36.82,84.83,2025-01-02 00:40:00,NORMAL
198,29,221.32,6.94,6.31,0.63,1.4,0.97,44.35,77.2,2025-01-02 00:45:00,NORMAL
118,43,214.67,11.68,11.85,0.17,2.54,0.7,31.21,60.24,2025-01-02 00:50:00,NORMAL
147,17,217.36,11.09,9.91,1.18,2.15,0.99,40.11,58.71,2025-01-02 00:55:00,LEAKAGE_WARNING
179,40,215.26,9.7,8.84,0.86,1.9,0.71,43.23,78.67,2025-01-02 01:00:00,NORMAL
102,49,219.64,11.45,10.86,0.59,2.39,0.7,19.27,78.22,2025-01-02 01:05:00,NORMAL
119,21,219.08,9.47,9.45,0.02,2.07,0.96,41.87,46.62,2025-01-02 01:10:00,NORMAL
123,23,233.94,10.3,10.38,0.08,2.43,0.91,59.04,70.48,2025-01-02 01:15:00,NORMAL
153,20,233.55,7.12,6.7,0.42,1.56,0.73,25.91,68.59,2025-01-02 01:20:00,NORMAL
132,11,233.93,9.49,9.49,0.0,2.22,0.98,46.65,81.37,2025-01-02 01:25:00,NORMAL
123,34,241.75,11.85,11.91,0.06,2.88,0.9,45.78,82.11,2025-01-02 01:30:00,NORMAL
174,10,229.22,7.34,6.18,1.16,1.42,0.73,17.45,46.1,2025-01-02 01:35:00,LEAKAGE_WARNING
171,10,222.19,11.64,11.17,0.47,2.48,0.96,39.35,82.78,2025-01-02 01:40:00,NORMAL
135,43,252.11,5.96,5.35,0.61,1.35,0.84,43.35,85.47,2025-01-02 01:45:00,NORMAL
137,6,239.06,7.62,6.48,1.14,1.55,0.78,63.42,36.58,2025-01-02 01:50:00,LEAKAGE_WARNING
183,36,231.52,9.37,9.13,0.24,2.11,0.95,39.2,64.42,2025-01-02 01:55:00,NORMAL
198,24,230.83,10.31,10.43,0.12,2.41,0.92,50.34,56.19,2025-01-02 02:00:00,NORMAL
188,12,232.9,8.85,9.19,0.34,2.14,0.89,34.11,54.12,2025-01-02 02:05:00,NORMAL
198,43,227.98,8.8,7.92,0.88,1.81,0.97,49.22,72.29,2025-01-02 02:10:00,NORMAL
124,23,231.28,12.21,12.2,0.01,2.82,0.96,57.86,37.77,2025-01-02 02:15:00,NORMAL
192,27,234.99,12.38,13.66,1.28,3.21,0.77,19.88,79.2,2025-01-02 02:20:00,LEAKAGE_WARNING
117,45,222.73,9.15,10.28,1.13,2.29,0.96,46.85,31.6,2025-01-02 02:25:00,LEAKAGE_WARNING
181,37,213.66,9.21,9.75,0.54,2.08,0.81,52.77,64.7,2025-01-02 02:30:00,NORMAL
165,6,209.24,9.43,9.42,0.01,1.97,0.83,42.77,43.52,2025-01-02 02:35:00,NORMAL
153,1,238.88,14.44,14.35,0.09,3.43,0.99,48.39,70.05,2025-01-02 02:40:00,NORMAL
134,6,214.17,10.03,9.57,0.46,2.05,0.93,56.12,61.53,2025-01-02 02:45:00,NORMAL
179,22,234.65,13.14,13.51,0.37,3.17,0.8,24.31,89.99,2025-01-02 02:50:00,NORMAL
160,41,218.46,11.46,11.15,0.31,2.44,0.89,50.64,81.74,2025-01-02 02:55:00,NORMAL
140,24,218.62,9.79,9.15,0.64,2.0,0.86,62.65,50.2,2025-01-02 03:00:00,NORMAL
199,25,222.82,8.71,8.58,0.13,1.91,0.73,38.42,61.71,2025-01-02 03:05:00,NORMAL
132,15,231.94,11.56,11.59,0.03,2.69,0.97,35.37,49.07,2025-01-02 03:10:00,NORMAL
167,26,217.11,8.43,8.66,0.23,1.88,0.95,35.33,73.73,2025-01-02 03:15:00,NORMAL
132,8,223.83,9.23,8.46,0.77,1.89,0.93,49.33,55.34,2025-01-02 03:20:00,NORMAL
113,24,229.74,11.32,11.8,0.48,2.71,0.87,66.22,36.93,2025-01-02 03:25:00,NORMAL
120,48,217.9,9.52,8.53,0.99,1.86,0.77,76.06,69.65,2025-01-02 03:30:00,NORMAL
147,38,244.28,9.21,9.02,0.19,2.2,0.97,68.54,30.66,2025-01-02 03:35:00,NORMAL
119,6,212.77,9.38,9.7,0.32,2.06,0.81,39.81,47.84,2025-01-02 03:40:00,NORMAL
107,35,227.82,8.63,8.01,0.62,1.82,0.71,32.1,84.43,2025-01-02 03:45:00,NORMAL
106,42,242.73,10.9,10.45,0.45,2.54,0.99,21.89,35.65,2025-01-02 03:50:00,NORMAL
166,1,216.76,10.07,9.66,0.41,2.09,0.96,51.69,60.27,2025-01-02 03:55:00,NORMAL
116,46,228.9,7.29,6.74,0.55,1.54,0.89,89.07,77.71,2025-01-02 04:00:00,OVERHEAT
132,36,231.33,9.03,8.75,0.28,2.02,0.7,48.09,84.27,2025-01-02 04:05:00,NORMAL
147,12,221.93,9.27,8.84,0.43,1.96,0.77,50.14,63.59,2025-01-02 04:10:00,NORMAL
175,38,229.23,9.25,8.37,0.88,1.92,0.84,44.35,39.19,2025-01-02 04:15:00,NORMAL
158,11,235.61,11.2,10.9,0.3,2.57,0.89,53.34,86.45,2025-01-02 04:20:00,NORMAL
185,12,225.33,8.6,7.99,0.61,1.8,0.91,35.67,74.96,2025-01-02 04:25:00,NORMAL
121,42,237.64,15.41,16.31,0.9,3.88,0.94,49.87,53.74,2025-01-02 04:30:00,NORMAL
129,39,233.93,12.77,12.41,0.36,2.9,0.87,40.51,46.62,2025-01-02 04:35:00,NORMAL
137,7,224.17,12.76,11.3,1.46,2.53,0.9,52.16,32.86,2025-01-02 04:40:00,LEAKAGE_WARNING
150,11,241.27,7.93,8.62,0.69,2.08,0.94,44.82,41.49,2025-01-02 04:45:00,NORMAL
153,36,222.59,5.94,4.74,1.2,1.06,0.92,52.79,76.66,2025-01-02 04:50:00,LEAKAGE_WARNING
107,31,238.56,9.32,8.76,0.56,2.09,0.99,31.32,36.52,2025-01-02 04:55:00,NORMAL
126,33,222.77,10.59,11.24,0.65,2.5,0.96,61.35,37.76,2025-01-02 05:00:00,NORMAL
126,13,226.84,9.68,9.46,0.22,2.15,0.75,59.59,41.76,2025-01-02 05:05:00,NORMAL
197,18,228.37,8.94,8.54,0.4,1.95,0.98,40.52,53.72,2025-01-02 05:10:00,NORMAL
120,41,233.39,6.52,5.86,0.66,1.37,0.76,36.54,41.34,2025-01-02 05:15:00,NORMAL
129,24,205.87,8.66,8.68,0.02,1.79,1.0,26.05,84.26,2025-01-02 05:20:00,NORMAL
196,9,234.58,9.51,8.96,0.55,2.1,0.91,27.53,45.46,2025-01-02 05:25:00,NORMAL
127,31,228.98,9.01,8.12,0.89,1.86,0.89,39.12,85.17,2025-01-02 05:30:00,NORMAL
163,41,232.86,9.0,8.36,0.64,1.95,0.8,47.31,89.1,2025-01-02 05:35:00,NORMAL
196,10,235.02,8.4,7.6,0.8,1.79,0.74,48.02,75.29,2025-01-02 05:40:00,NORMAL
168,2,233.94,13.31,13.33,0.02,3.12,0.74,71.14,30.45,2025-01-02 05:45:00,NORMAL
160,38,209.93,11.42,10.88,0.54,2.28,0.96,37.32,44.4,2025-01-02 05:50:00,NORMAL
147,15,219.39,11.91,10.56,1.35,2.32,0.83,35.83,46.04,2025-01-02 05:55:00,LEAKAGE_WARNING
118,3,233.33,10.55,10.89,0.34,2.54,0.87,43.6,62.57,2025-01-02 06:00:00,NORMAL
103,43,232.0,7.33,6.92,0.41,1.61,0.98,31.26,39.5,2025-01-02 06:05:00,NORMAL
134,31,222.1,11.48,11.84,0.36,2.63,0.78,67.94,34.63,2025-01-02 06:10:00,NORMAL
163,6,237.38,12.7,11.87,0.83,2.82,0.93,71.89,40.58,2025-01-02 06:15:00,NORMAL
148,3,227.44,12.99,13.78,0.79,3.13,0.84,56.88,49.64,2025-01-02 06:20:00,NORMAL
116,11,238.86,11.25,11.33,0.08,2.71,0.76,58.96,32.95,2025-01-02 06:25:00,NORMAL
143,15,242.1,10.0,8.65,1.35,2.09,0.96,42.57,41.72,2025-01-02 06:30:00,LEAKAGE_WARNING
191,45,232.78,10.0,10.05,0.05,2.34,0.9,55.09,40.05,2025-01-02 06:35:00,NORMAL
129,28,235.56,11.04,10.87,0.17,2.56,0.73,63.72,76.34,2025-01-02 06:40:00,NORMAL
192,10,223.92,6.72,5.9,0.82,1.32,0.86,40.18,40.17,2025-01-02 06:45:00,NORMAL
145,38,238.92,11.28,11.15,0.13,2.66,0.96,66.49,77.49,2025-01-02 06:50:00,NORMAL
105,47,232.18,9.03,9.85,0.82,2.29,0.72,44.64,60.49,2025-01-02 06:55:00,NORMAL
198,7,227.05,14.42,14.76,0.34,3.35,0.82,43.53,75.47,2025-01-02 07:00:00,NORMAL
136,15,217.81,9.4,8.54,0.86,1.86,0.94,31.84,57.02,2025-01-02 07:05:00,NORMAL
123,18,225.15,10.39,9.45,0.94,2.13,0.96,48.31,84.06,2025-01-02 07:10:00,NORMAL
192,18,218.91,10.29,11.09,0.8,2.43,0.93,61.8,46.59,2025-01-02 07:15:00,NORMAL
145,41,237.61,8.62,8.89,0.27,2.11,0.79,11.1,76.01,2025-01-02 07:20:00,NORMAL
152,24,242.2,10.91,11.05,0.14,2.68,0.85,50.15,39.81,2025-01-02 07:25:00,NORMAL
194,2,239.16,10.68,10.67,0.01,2.55,0.92,55.89,82.96,2025-01-02 07:30:00,NORMAL
198,40,254.86,12.05,12.31,0.26,3.14,0.75,46.79,31.71,2025-01-02 07:35:00,NORMAL
159,20,225.4,11.44,11.19,0.25,2.52,0.88,15.49,57.45,2025-01-02 07:40:00,NORMAL
196,34,235.97,10.37,10.46,0.09,2.47,0.92,24.62,55.28,2025-01-02 07:45:00,NORMAL
162,43,218.19,8.36,8.37,0.01,1.83,0.95,43.8,67.43,2025-01-02 07:50:00,NORMAL
184,26,228.03,8.42,8.79,0.37,2.0,0.73,19.9,56.46,2025-01-02 07:55:00,NORMAL
131,7,215.23,13.31,12.72,0.59,2.74,0.8,85.28,65.34,2025-01-02 08:00:00,OVERHEAT
186,38,235.68,10.17,10.66,0.49,2.51,0.86,64.47,81.7,2025-01-02 08:05:00,NORMAL
132,30,226.45,14.15,13.76,0.39,3.12,0.91,29.45,38.52,2025-01-02 08:10:00,NORMAL
166,42,209.45,8.36,7.66,0.7,1.6,0.92,58.1,44.65,2025-01-02 08:15:00,NORMAL
117,5,223.15,14.39,13.19,1.2,2.94,0.78,55.05,78.17,2025-01-02 08:20:00,LEAKAGE_WARNING
124,11,247.93,8.11,7.66,0.45,1.9,0.7,39.56,43.68,2025-01-02 08:25:00,NORMAL
194,1,234.1,9.12,8.81,0.31,2.06,0.91,59.74,84.34,2025-01-02 08:30:00,NORMAL
153,34,237.69,10.88,11.53,0.65,2.74,0.97,13.7,62.45,2025-01-02 08:35:00,NORMAL
157,1,231.26,12.0,11.06,0.94,2.56,0.94,39.87,34.91,2025-01-02 08:40:00,NORMAL
166,19,228.18,11.36,11.09,0.27,2.53,0.89,37.16,31.24,2025-01-02 08:45:00,NORMAL
145,2,230.16,6.17,5.82,0.35,1.34,0.99,71.96,75.77,2025-01-02 08:50:00,NORMAL
123,21,232.45,8.86,8.46,0.4,1.97,0.83,30.59,81.38,2025-01-02 08:55:00,NORMAL
131,20,219.03,7.71,7.45,0.26,1.63,0.86,55.28,44.39,2025-01-02 09:00:00,NORMAL
146,23,237.63,7.24,7.04,0.2,1.67,0.7,34.69,44.45,2025-01-02 09:05:00,NORMAL
185,21,241.22,9.97,9.95,0.02,2.4,0.98,60.94,87.25,2025-01-02 09:10:00,NORMAL
122,24,228.03,5.78,5.22,0.56,1.19,0.88,38.53,69.37,2025-01-02 09:15:00,NORMAL
165,4,224.77,12.0,12.55,0.55,2.82,0.82,26.78,40.06,2025-01-02 09:20:00,NORMAL
126,12,222.58,11.49,12.05,0.56,2.68,0.71,44.55,56.92,2025-01-02 09:25:00,NORMAL
101,22,247.59,13.24,13.46,0.22,3.33,0.81,57.66,84.63,2025-01-02 09:30:00,NORMAL
189,20,225.48,7.87,7.05,0.82,1.59,0.7,52.84,67.27,2025-01-02 09:35:00,NORMAL
116,18,236.53,8.06,7.64,0.42,1.81,0.8,22.61,54.45,2025-01-02 09:40:00,NORMAL
132,1,228.1,12.1,12.22,0.12,2.79,0.99,21.03,39.06,2025-01-02 09:45:00,NORMAL
108,30,227.56,12.26,12.46,0.2,2.84,0.75,35.35,73.56,2025-01-02 09:50:00,NORMAL
142,33,222.35,12.7,12.54,0.16,2.79,0.86,30.23,46.58,2025-01-02 09:55:00,NORMAL
147,24,220.3,12.31,11.91,0.4,2.62,0.76,31.47,63.95,2025-01-02 10:00:00,NORMAL
138,14,237.4,10.44,9.56,0.88,2.27,0.94,38.08,66.01,2025-01-02 10:05:00,NORMAL
192,36,220.07,9.08,7.85,1.23,1.73,0.87,53.88,63.33,2025-01-02 10:10:00,LEAKAGE_WARNING
141,5,234.63,11.47,11.33,0.14,2.66,0.76,40.86,44.79,2025-01-02 10:15:00,NORMAL
125,11,230.91,9.12,7.82,1.3,1.81,0.96,27.23,72.5,2025-01-02 10:20:00,LEAKAGE_WARNING
198,24,237.53,10.21,9.97,0.24,2.37,0.94,31.24,63.96,2025-01-02 10:25:00,NORMAL
149,31,223.9,9.24,8.89,0.35,1.99,0.99,51.66,54.22,2025-01-02 10:30:00,NORMAL
124,13,240.8,10.53,9.84,0.69,2.37,0.7,43.33,33.13,2025-01-02 10:35:00,NORMAL
123,16,228.59,12.48,11.72,0.76,2.68,0.84,34.32,49.88,2025-01-02 10:40:00,NORMAL
112,24,255.92,9.3,8.31,0.99,2.13,1.0,54.47,51.15,2025-01-02 10:45:00,NORMAL
159,13,213.86,9.0,9.44,0.44,2.02,0.94,57.11,77.47,2025-01-02 10:50:00,NORMAL
106,24,254.29,9.79,9.53,0.26,2.42,0.95,56.48,60.81,2025-01-02 10:55:00,NORMAL
156,26,228.74,7.64,6.81,0.83,1.56,0.89,43.49,85.93,2025-01-02 11:00:00,NORMAL
135,2,232.23,11.33,11.66,0.33,2.71,0.91,31.5,75.04,2025-01-02 11:05:00,NORMAL
144,16,223.96,10.23,10.97,0.74,2.46,0.94,41.62,62.28,2025-01-02 11:10:00,NORMAL
119,38,214.31,9.93,10.47,0.54,2.24,0.73,34.35,40.13,2025-01-02 11:15:00,NORMAL
164,46,224.72,10.66,10.52,0.14,2.36,0.91,5.5,43.26,2025-01-02 11:20:00,NORMAL
107,1,226.34,7.05,5.84,1.21,1.32,0.94,41.46,39.6,2025-01-02 11:25:00,LEAKAGE_WARNING
115,49,231.83,12.8,13.35,0.55,3.09,0.71,12.77,56.57,2025-01-02 11:30:00,NORMAL
113,11,241.21,8.96,9.34,0.38,2.25,0.79,34.11,73.35,2025-01-02 11:35:00,NORMAL
175,35,231.91,9.25,9.3,0.05,2.16,0.8,36.26,75.56,2025-01-02 11:40:00,NORMAL
186,43,232.08,11.73,12.03,0.3,2.79,0.96,68.17,35.77,2025-01-02 11:45:00,NORMAL
114,29,233.84,11.22,11.61,0.39,2.71,0.93,27.21,59.75,2025-01-02 11:50:00,NORMAL
191,37,212.45,14.0,14.82,0.82,3.15,0.9,48.5,58.89,2025-01-02 11:55:00,NORMAL
197,17,213.37,8.07,8.13,0.06,1.73,0.94,40.26,56.33,2025-01-02 12:00:00,NORMAL
165,39,215.03,8.12,6.94,1.18,1.49,0.84,51.91,48.07,2025-01-02 12:05:00,LEAKAGE_WARNING
131,42,226.27,7.61,7.13,0.48,1.61,0.96,35.05,58.55,2025-01-02 12:10:00,NORMAL
186,28,211.28,10.27,9.48,0.79,2.0,0.77,21.32,61.0,2025-01-02 12:15:00,NORMAL
162,29,223.1,9.46,9.56,0.1,2.13,0.91,46.61,65.98,2025-01-02 12:20:00,NORMAL
185,43,216.32,8.61,8.83,0.22,1.91,0.77,45.26,52.64,2025-01-02 12:25:00,NORMAL
150,3,234.88,9.87,9.41,0.46,2.21,0.71,47.82,86.71,2025-01-02 12:30:00,NORMAL
124,10,234.38,7.94,7.7,0.24,1.8,0.79,40.5,50.33,2025-01-02 12:35:00,NORMAL
157,42,226.99,13.09,12.92,0.17,2.93,0.85,39.66,83.7,2025-01-02 12:40:00,NORMAL
162,14,211.0,8.6,7.56,1.04,1.6,0.95,57.07,78.08,2025-01-02 12:45:00,LEAKAGE_WARNING
161,12,227.63,8.86,9.06,0.2,2.06,0.85,55.69,57.92,2025-01-02 12:50:00,NORMAL
121,47,233.29,5.23,5.5,0.27,1.28,0.75,32.94,59.78,2025-01-02 12:55:00,NORMAL
157,42,238.11,6.71,6.08,0.63,1.45,1.0,42.77,82.19,2025-01-02 13:00:00,NORMAL
157,30,247.53,8.82,8.26,0.56,2.04,0.78,26.97,59.56,2025-01-02 13:05:00,NORMAL
185,32,241.18,9.39,9.71,0.32,2.34,1.0,53.52,70.76,2025-01-02 13:10:00,NORMAL
148,32,231.65,11.44,11.2,0.24,2.59,0.98,51.93,78.56,2025-01-02 13:15:00,NORMAL
151,42,227.15,7.01,7.71,0.7,1.75,0.86,66.24,84.47,2025-01-02 13:20:00,NORMAL
141,32,222.57,10.9,10.55,0.35,2.35,0.73,56.05,43.09,2025-01-02 13:25:00,NORMAL
169,26,243.56,11.25,11.28,0.03,2.75,0.91,47.68,88.52,2025-01-02 13:30:00,NORMAL
114,1,231.67,11.35,11.27,0.08,2.61,0.95,83.69,87.92,2025-01-02 13:35:00,OVERHEAT
153,42,236.31,12.07,12.44,0.37,2.94,0.83,50.21,47.84,2025-01-02 13:40:00,NORMAL
159,2,224.1,7.68,6.88,0.8,1.54,0.77,53.34,66.82,2025-01-02 13:45:00,NORMAL
196,17,217.59,11.08,10.75,0.33,2.34,0.94,17.84,32.82,2025-01-02 13:50:00,NORMAL
107,30,226.0,13.53,12.83,0.7,2.9,0.86,57.18,40.07,2025-01-02 13:55:00,NORMAL
152,39,226.97,12.8,12.65,0.15,2.87,0.76,81.25,65.03,2025-01-02 14:00:00,OVERHEAT
159,7,231.92,13.78,12.99,0.79,3.01,0.98,49.3,69.01,2025-01-02 14:05:00,NORMAL
104,27,222.63,10.48,11.21,0.73,2.5,0.98,56.76,62.08,2025-01-02 14:10:00,NORMAL
167,9,230.25,8.82,8.62,0.2,1.98,0.81,61.64,72.28,2025-01-02 14:15:00,NORMAL
105,22,241.78,4.94,4.14,0.8,1.0,0.72,72.03,77.57,2025-01-02 14:20:00,NORMAL
195,34,213.27,7.51,8.3,0.79,1.77,0.89,54.14,40.11,2025-01-02 14:25:00,NORMAL
193,46,208.83,8.95,8.69,0.26,1.81,0.8,21.26,69.58,2025-01-02 14:30:00,NORMAL
146,49,242.46,9.31,8.82,0.49,2.14,0.72,48.43,63.76,2025-01-02 14:35:00,NORMAL
198,1,215.36,8.42,8.41,0.01,1.81,0.97,56.66,37.06,2025-01-02 14:40:00,NORMAL
154,9,226.2,10.68,9.98,0.7,2.26,1.0,55.46,43.72,2025-01-02 14:45:00,NORMAL
139,20,236.08,10.39,9.69,0.7,2.29,0.81,42.71,55.18,2025-01-02 14:50:00,NORMAL
151,19,229.41,10.08,10.19,0.11,2.34,0.92,39.49,81.83,2025-01-02 14:55:00,NORMAL
115,36,229.27,11.57,11.56,0.01,2.65,0.72,39.58,43.02,2025-01-02 15:00:00,NORMAL
112,40,230.72,9.06,9.44,0.38,2.18,0.81,42.76,40.98,2025-01-02 15:05:00,NORMAL
129,45,255.19,12.19,11.83,0.36,3.02,0.73,46.97,73.26,2025-01-02 15:10:00,NORMAL
118,4,247.81,7.59,7.29,0.3,1.81,0.72,53.13,88.55,2025-01-02 15:15:00,NORMAL
116,9,223.06,9.39,9.19,0.2,2.05,0.88,50.64,56.84,2025-01-02 15:20:00,NORMAL
162,41,240.51,10.64,10.39,0.25,2.5,0.94,38.52,51.01,2025-01-02 15:25:00,NORMAL
118,22,235.06,6.16,6.39,0.23,1.5,0.84,27.17,45.24,2025-01-02 15:30:00,NORMAL
191,18,229.8,8.99,9.5,0.51,2.18,0.86,50.67,32.98,2025-01-02 15:35:00,NORMAL
157,12,220.92,11.42,11.0,0.42,2.43,0.78,40.66,40.7,2025-01-02 15:40:00,NORMAL
154,42,234.51,9.15,9.05,0.1,2.12,0.92,69.11,35.6,2025-01-02 15:45:00,NORMAL
189,43,226.94,6.35,6.67,0.32,1.51,0.81,58.68,59.65,2025-01-02 15:50:00,NORMAL
189,39,226.2,8.23,8.39,0.16,1.9,0.72,50.11,88.69,2025-01-02 15:55:00,NORMAL
161,9,222.33,7.31,6.65,0.66,1.48,0.75,33.67,77.24,2025-01-02 16:00:00,NORMAL
122,6,240.0,10.99,10.36,0.63,2.49,0.74,24.73,66.1,2025-01-02 16:05:00,NORMAL
108,19,222.32,10.23,9.7,0.53,2.16,0.83,45.04,59.2,2025-01-02 16:10:00,NORMAL
111,48,222.38,6.88,6.7,0.18,1.49,0.72,47.19,67.03,2025-01-02 16:15:00,NORMAL
100,47,237.78,6.72,6.86,0.14,1.63,0.94,18.95,52.56,2025-01-02 16:20:00,NORMAL
157,7,228.56,8.55,7.69,0.86,1.76,0.97,52.1,40.7,2025-01-02 16:25:00,NORMAL
100,16,228.83,10.06,10.02,0.04,2.29,0.77,45.74,65.39,2025-01-02 16:30:00,NORMAL
133,5,240.33,8.66,8.32,0.34,2.0,0.85,4.94,61.69,2025-01-02 16:35:00,NORMAL
195,16,243.14,10.7,10.93,0.23,2.66,0.86,32.16,86.67,2025-01-02 16:40:00,NORMAL
147,1,208.72,10.63,10.55,0.08,2.2,1.0,33.16,68.99,2025-01-02 16:45:00,NORMAL
188,37,228.71,11.06,12.19,1.13,2.79,0.72,26.7,76.41,2025-01-02 16:50:00,LEAKAGE_WARNING
100,39,215.9,7.17,7.28,0.11,1.57,0.9,50.81,35.56,2025-01-02 16:55:00,NORMAL
115,19,226.13,9.45,10.01,0.56,2.26,0.8,71.82,75.66,2025-01-02 17:00:00,NORMAL
160,37,229.93,12.15,11.84,0.31,2.72,0.85,51.95,88.97,2025-01-02 17:05:00,NORMAL
163,17,226.45,8.66,8.76,0.1,1.98,0.77,54.48,69.45,2025-01-02 17:10:00,NORMAL
162,26,219.75,8.37,8.32,0.05,1.83,0.75,33.36,74.53,2025-01-02 17:15:00,NORMAL
168,22,219.24,9.02,7.75,1.27,1.7,0.77,52.65,88.77,2025-01-02 17:20:00,LEAKAGE_WARNING
121,8,237.28,8.97,9.28,0.31,2.2,0.72,42.25,53.48,2025-01-02 17:25:00,NORMAL
192,33,245.35,10.24,9.98,0.26,2.45,0.78,45.01,79.45,2025-01-02 17:30:00,NORMAL
166,2,209.4,8.84,8.53,0.31,1.79,0.91,35.95,53.98,2025-01-02 17:35:00,NORMAL
